device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag
DEV-001,2025-03-28 17:00:00,32.0,50.43,0,1
DEV-001,2025-03-28 18:00:00,38.17,59.14,0,1
DEV-001,2025-03-28 19:00:00,41.01,56.38,0,1
DEV-001,2025-03-28 20:00:00,36.88,62.03,0,1
DEV-001,2025-03-28 21:00:00,48.53,56.04,0,1
DEV-001,2025-03-28 22:00:00,37.67,52.14,0,1
DEV-001,2025-03-28 23:00:00,40.51,62.99,0,1
DEV-001,2025-03-29 00:00:00,39.18,56.05,0,1
DEV-001,2025-03-29 01:00:00,36.95,57.12,0,1
DEV-001,2025-03-29 02:00:00,39.73,55.82,0,1
DEV-001,2025-03-29 03:00:00,38.96,53.01,0,1
DEV-001,2025-03-29 04:00:00,38.69,61.45,0,1
DEV-001,2025-03-29 05:00:00,37.96,53.83,0,1
DEV-001,2025-03-29 06:00:00,45.44,56.17,0,1
DEV-001,2025-03-29 07:00:00,39.98,62.78,0,1
DEV-001,2025-03-29 08:00:00,32.5,61.61,0,1
DEV-001,2025-03-29 09:00:00,36.07,62.22,0,1
DEV-001,2025-03-29 10:00:00,39.83,53.16,0,1
DEV-001,2025-03-29 11:00:00,34.17,53.88,0,1
DEV-001,2025-03-29 12:00:00,36.42,63.2,0,1
DEV-001,2025-03-29 13:00:00,27.95,56.27,0,1
DEV-001,2025-03-29 14:00:00,37.2,61.25,0,1
DEV-001,2025-03-29 15:00:00,31.6,60.15,0,1
DEV-001,2025-03-29 16:00:00,48.38,59.99,0,1
DEV-001,2025-03-29 17:00:00,42.02,58.34,0,1
DEV-001,2025-03-29 18:00:00,49.95,57.64,0,1
DEV-001,2025-03-29 19:00:00,36.94,57.56,0,1
DEV-001,2025-03-29 20:00:00,27.66,56.08,0,1
DEV-001,2025-03-29 21:00:00,33.87,56.45,0,1
DEV-001,2025-03-29 22:00:00,30.36,59.36,0,1
DEV-001,2025-03-29 23:00:00,33.92,59.78,0,1
DEV-001,2025-03-30 00:00:00,41.59,63.1,0,1
DEV-001,2025-03-30 01:00:00,36.1,69.28,0,1
DEV-001,2025-03-30 02:00:00,38.04,56.93,0,1
DEV-001,2025-03-30 03:00:00,26.29,59.04,0,1
DEV-001,2025-03-30 04:00:00,44.38,64.11,0,1
DEV-001,2025-03-30 05:00:00,43.41,55.55,0,1
DEV-001,2025-03-30 06:00:00,37.86,64.14,0,1
DEV-001,2025-03-30 07:00:00,45.18,61.42,1,1
DEV-001,2025-03-30 08:00:00,49.1,62.03,0,1
DEV-001,2025-03-30 09:00:00,38.39,57.65,0,1
DEV-001,2025-03-30 10:00:00,31.86,53.55,0,1
DEV-001,2025-03-30 11:00:00,40.37,51.47,1,1
DEV-001,2025-03-30 12:00:00,46.03,55.16,0,1
DEV-001,2025-03-30 13:00:00,41.18,65.42,0,1
DEV-001,2025-03-30 14:00:00,45.23,60.62,0,1
DEV-001,2025-03-30 15:00:00,31.01,55.73,0,1
DEV-001,2025-03-30 16:00:00,38.81,58.81,0,1
DEV-001,2025-03-30 17:00:00,39.48,60.24,0,1
DEV-001,2025-03-30 18:00:00,36.68,54.66,1,1
DEV-001,2025-03-30 19:00:00,31.77,59.45,0,1
DEV-001,2025-03-30 20:00:00,41.02,60.15,0,1
DEV-001,2025-03-30 21:00:00,34.55,60.17,0,1
DEV-001,2025-03-30 22:00:00,40.04,55.38,0,1
DEV-001,2025-03-30 23:00:00,49.18,54.71,0,1
DEV-001,2025-03-31 00:00:00,33.15,64.33,0,1
DEV-001,2025-03-31 01:00:00,39.89,54.65,0,1
DEV-001,2025-03-31 02:00:00,29.82,56.75,0,1
DEV-001,2025-03-31 03:00:00,40.25,57.29,0,1
DEV-001,2025-03-31 04:00:00,39.8,52.85,0,1
DEV-001,2025-03-31 05:00:00,45.14,55.12,0,1
DEV-001,2025-03-31 06:00:00,30.28,63.15,0,1
DEV-001,2025-03-31 07:00:00,39.0,56.28,0,1
DEV-001,2025-03-31 08:00:00,32.47,63.19,0,1
DEV-001,2025-03-31 09:00:00,42.94,56.16,0,1
DEV-001,2025-03-31 10:00:00,23.33,64.81,0,1
DEV-001,2025-03-31 11:00:00,37.41,62.43,0,1
DEV-001,2025-03-31 12:00:00,44.13,70.06,0,1
DEV-001,2025-03-31 13:00:00,46.95,54.6,0,1
DEV-001,2025-03-31 14:00:00,35.05,55.94,0,1
DEV-001,2025-03-31 15:00:00,41.11,61.26,0,1
DEV-001,2025-03-31 16:00:00,30.08,57.13,0,1
DEV-001,2025-03-31 17:00:00,38.21,63.37,0,1
DEV-001,2025-03-31 18:00:00,30.92,50.15,0,1
DEV-001,2025-03-31 19:00:00,43.17,58.24,1,1
DEV-001,2025-03-31 20:00:00,33.07,59.68,0,1
DEV-001,2025-03-31 21:00:00,30.78,57.04,0,1
DEV-001,2025-03-31 22:00:00,36.71,52.96,0,1
DEV-001,2025-03-31 23:00:00,32.84,66.65,0,1
DEV-002,2025-01-01 00:00:00,47.94,48.07,0,1
DEV-002,2025-01-01 01:00:00,36.17,48.71,0,1
DEV-002,2025-01-01 02:00:00,46.27,52.14,0,1
DEV-002,2025-01-01 03:00:00,32.39,40.87,0,1
DEV-002,2025-01-01 04:00:00,33.99,53.9,1,1
DEV-002,2025-01-01 05:00:00,52.83,58.13,0,1
DEV-002,2025-01-01 06:00:00,39.37,49.44,0,1
DEV-002,2025-01-01 07:00:00,46.29,49.42,0,1
DEV-002,2025-01-01 08:00:00,38.98,42.27,0,1
DEV-002,2025-01-01 09:00:00,41.43,42.81,0,1
DEV-002,2025-01-01 10:00:00,47.36,48.63,0,1
DEV-002,2025-01-01 11:00:00,43.97,47.15,0,1
DEV-002,2025-01-01 12:00:00,45.51,45.63,0,1
DEV-002,2025-01-01 13:00:00,42.82,46.97,0,1
DEV-002,2025-01-01 14:00:00,70.3,78.53,7,1
DEV-002,2025-01-01 15:00:00,52.26,46.73,0,1
DEV-002,2025-01-01 16:00:00,35.65,43.13,0,1
DEV-002,2025-01-01 17:00:00,37.52,50.01,0,1
DEV-002,2025-01-01 18:00:00,41.05,46.15,0,1
DEV-002,2025-01-01 19:00:00,41.79,45.79,0,1
DEV-002,2025-01-01 20:00:00,44.5,54.35,0,1
DEV-002,2025-01-01 21:00:00,42.52,46.28,0,1
DEV-002,2025-01-01 22:00:00,43.76,56.09,0,1
DEV-002,2025-01-01 23:00:00,44.59,49.56,0,1
DEV-002,2025-01-02 00:00:00,36.05,39.96,0,1
DEV-002,2025-01-02 01:00:00,43.69,54.91,0,1
DEV-002,2025-01-02 02:00:00,40.48,39.02,0,1
DEV-002,2025-01-02 03:00:00,46.41,42.4,0,1
DEV-002,2025-01-02 04:00:00,42.37,52.62,0,1
DEV-002,2025-01-02 05:00:00,34.47,52.44,0,1
DEV-002,2025-01-02 06:00:00,36.89,54.16,0,1
DEV-002,2025-01-02 07:00:00,40.32,44.44,0,1
DEV-002,2025-01-02 08:00:00,42.73,45.6,0,1
DEV-002,2025-01-02 09:00:00,39.73,54.34,0,1
DEV-002,2025-01-02 10:00:00,46.09,45.68,0,1
DEV-002,2025-01-02 11:00:00,38.07,44.91,0,1
DEV-002,2025-01-02 12:00:00,95.1,83.7,5,1
DEV-002,2025-01-02 13:00:00,34.95,52.38,0,1
DEV-002,2025-01-02 14:00:00,39.97,46.34,0,1
DEV-002,2025-01-02 15:00:00,39.21,57.83,0,1
DEV-002,2025-01-02 16:00:00,46.23,51.91,0,1
DEV-002,2025-01-02 17:00:00,40.79,40.87,0,1
DEV-002,2025-01-02 18:00:00,41.3,47.08,0,1
DEV-002,2025-01-02 19:00:00,32.7,58.3,0,1
DEV-002,2025-01-02 20:00:00,45.91,51.32,0,1
DEV-002,2025-01-02 21:00:00,32.33,54.7,0,1
DEV-002,2025-01-02 22:00:00,39.53,46.49,0,1
DEV-002,2025-01-02 23:00:00,43.35,49.5,0,1
DEV-002,2025-01-03 00:00:00,51.86,41.86,1,1
DEV-002,2025-01-03 01:00:00,51.66,41.6,0,1
DEV-002,2025-01-03 02:00:00,38.79,48.16,0,1
DEV-002,2025-01-03 03:00:00,41.24,41.68,0,1
DEV-002,2025-01-03 04:00:00,31.66,48.77,1,1
DEV-002,2025-01-03 05:00:00,46.23,44.17,0,1
DEV-002,2025-01-03 06:00:00,32.2,50.09,0,1
DEV-002,2025-01-03 07:00:00,34.91,53.41,0,1
DEV-002,2025-01-03 08:00:00,45.05,45.26,0,1
DEV-002,2025-01-03 09:00:00,48.78,43.63,0,1
DEV-002,2025-01-03 10:00:00,41.59,51.46,0,1
DEV-002,2025-01-03 11:00:00,46.2,55.58,0,1
DEV-002,2025-01-03 12:00:00,40.2,51.53,0,1
DEV-002,2025-01-03 13:00:00,44.23,44.49,0,1
DEV-002,2025-01-03 14:00:00,40.29,43.71,0,1
DEV-002,2025-01-03 15:00:00,38.91,48.04,0,1
DEV-002,2025-01-03 16:00:00,43.95,46.29,0,1
DEV-002,2025-01-03 17:00:00,46.15,41.81,0,1
DEV-002,2025-01-03 18:00:00,39.17,45.81,1,1
DEV-002,2025-01-03 19:00:00,40.0,53.64,0,1
DEV-002,2025-01-03 20:00:00,33.83,43.77,0,1
DEV-002,2025-01-03 21:00:00,37.88,49.41,0,1
DEV-002,2025-01-03 22:00:00,40.52,51.79,0,1
DEV-002,2025-01-03 23:00:00,37.12,46.38,0,1
DEV-002,2025-01-04 00:00:00,41.55,47.22,0,1
DEV-002,2025-01-04 01:00:00,32.22,51.87,0,1
DEV-002,2025-01-04 02:00:00,40.15,50.26,0,1
DEV-002,2025-01-04 03:00:00,44.83,38.65,0,1
DEV-002,2025-01-04 04:00:00,44.88,61.28,0,1
DEV-002,2025-01-04 05:00:00,43.38,55.4,0,1
DEV-002,2025-01-04 06:00:00,46.16,52.11,0,1
DEV-002,2025-01-04 07:00:00,46.35,54.7,0,1
DEV-002,2025-01-04 08:00:00,47.5,42.74,0,1
DEV-002,2025-01-04 09:00:00,46.69,47.5,0,1
DEV-002,2025-01-04 10:00:00,47.71,51.25,0,1
DEV-002,2025-01-04 11:00:00,35.25,55.91,0,1
DEV-002,2025-01-04 12:00:00,37.56,47.26,0,1
DEV-002,2025-01-04 13:00:00,49.83,49.51,0,1
DEV-002,2025-01-04 14:00:00,39.63,48.42,0,1
DEV-002,2025-01-04 15:00:00,39.52,52.83,0,1
DEV-002,2025-01-04 16:00:00,39.67,48.58,0,1
DEV-002,2025-01-04 17:00:00,44.26,51.09,0,1
DEV-002,2025-01-04 18:00:00,37.94,52.89,0,1
DEV-002,2025-01-04 19:00:00,38.78,43.67,0,1
DEV-002,2025-01-04 20:00:00,32.61,47.9,0,1
DEV-002,2025-01-04 21:00:00,33.47,44.7,0,1
DEV-002,2025-01-04 22:00:00,41.29,54.57,0,1
DEV-002,2025-01-04 23:00:00,39.96,41.78,0,1
DEV-002,2025-01-05 00:00:00,40.83,54.35,0,1
DEV-002,2025-01-05 01:00:00,39.85,55.52,0,1
DEV-002,2025-01-05 02:00:00,41.26,52.33,0,1
DEV-002,2025-01-05 03:00:00,42.46,55.23,0,1
DEV-002,2025-01-05 04:00:00,99.13,77.41,6,1
DEV-002,2025-01-05 05:00:00,45.24,47.29,0,1
DEV-002,2025-01-05 06:00:00,48.66,53.3,0,1
DEV-002,2025-01-05 07:00:00,40.59,54.31,0,1
DEV-002,2025-01-05 08:00:00,45.88,56.71,0,1
DEV-002,2025-01-05 09:00:00,36.18,43.99,0,1
DEV-002,2025-01-05 10:00:00,34.97,43.0,0,1
DEV-002,2025-01-05 11:00:00,42.54,55.0,0,1
DEV-002,2025-01-05 12:00:00,40.06,39.58,1,1
DEV-002,2025-01-05 13:00:00,37.76,51.53,0,1
DEV-002,2025-01-05 14:00:00,34.65,44.54,0,1
DEV-002,2025-01-05 15:00:00,45.67,46.54,0,1
DEV-002,2025-01-05 16:00:00,42.7,50.06,0,1
DEV-002,2025-01-05 17:00:00,41.39,48.33,0,1
DEV-002,2025-01-05 18:00:00,45.04,52.62,1,1
DEV-002,2025-01-05 19:00:00,43.93,45.31,0,1
DEV-002,2025-01-05 20:00:00,45.12,49.99,0,1
DEV-002,2025-01-05 21:00:00,45.94,43.44,0,1
DEV-002,2025-01-05 22:00:00,27.84,48.32,0,1
DEV-002,2025-01-05 23:00:00,45.86,54.83,0,1
DEV-002,2025-01-06 00:00:00,41.68,45.53,0,1
DEV-002,2025-01-06 01:00:00,36.0,44.83,0,1
DEV-002,2025-01-06 02:00:00,48.17,52.81,1,1
DEV-002,2025-01-06 03:00:00,43.61,46.82,0,1
DEV-002,2025-01-06 04:00:00,46.82,52.7,0,1
DEV-002,2025-01-06 05:00:00,77.03,62.04,6,1
DEV-002,2025-01-06 06:00:00,42.57,45.46,0,1
DEV-002,2025-01-06 07:00:00,46.05,52.67,0,1
DEV-002,2025-01-06 08:00:00,38.1,46.04,0,1
DEV-002,2025-01-06 09:00:00,44.94,48.53,0,1
DEV-002,2025-01-06 10:00:00,41.45,49.51,0,1
DEV-002,2025-01-06 11:00:00,32.59,45.31,0,1
DEV-002,2025-01-06 12:00:00,43.73,45.28,0,1
DEV-002,2025-01-06 13:00:00,40.18,51.12,0,1
DEV-002,2025-01-06 14:00:00,46.35,54.43,0,1
DEV-002,2025-01-06 15:00:00,47.32,48.06,0,1
DEV-002,2025-01-06 16:00:00,79.0,78.6,9,1
DEV-002,2025-01-06 17:00:00,34.15,40.29,0,1
DEV-002,2025-01-06 18:00:00,38.58,44.6,1,1
DEV-002,2025-01-06 19:00:00,40.23,49.75,0,1
DEV-002,2025-01-06 20:00:00,46.53,46.1,0,1
DEV-002,2025-01-06 21:00:00,40.79,50.66,0,1
DEV-002,2025-01-06 22:00:00,41.47,49.58,0,1
DEV-002,2025-01-06 23:00:00,45.46,42.74,0,1
DEV-002,2025-01-07 00:00:00,46.52,52.03,0,1
DEV-002,2025-01-07 01:00:00,31.44,48.14,0,1
DEV-002,2025-01-07 02:00:00,35.02,47.7,0,1
DEV-002,2025-01-07 03:00:00,47.31,42.41,0,1
DEV-002,2025-01-07 04:00:00,85.05,67.16,4,1
DEV-002,2025-01-07 05:00:00,89.75,87.73,5,0
DEV-002,2025-01-07 06:00:00,35.15,40.29,0,1
DEV-002,2025-01-07 07:00:00,44.87,51.53,0,1
DEV-002,2025-01-07 08:00:00,37.96,49.85,0,1
DEV-002,2025-01-07 09:00:00,34.06,43.21,0,1
DEV-002,2025-01-07 10:00:00,40.28,52.93,1,1
DEV-002,2025-01-07 11:00:00,37.52,50.18,0,1
DEV-002,2025-01-07 12:00:00,43.56,51.23,0,1
DEV-002,2025-01-07 13:00:00,35.53,36.41,0,1
DEV-002,2025-01-07 14:00:00,43.36,48.97,0,1
DEV-002,2025-01-07 15:00:00,41.4,52.14,0,1
DEV-002,2025-01-07 16:00:00,35.17,39.6,0,1
DEV-002,2025-01-07 17:00:00,31.64,48.61,1,1
DEV-002,2025-01-07 18:00:00,47.44,52.21,1,1
DEV-002,2025-01-07 19:00:00,36.55,35.22,0,1
DEV-002,2025-01-07 20:00:00,41.26,51.91,1,1
DEV-002,2025-01-07 21:00:00,40.9,48.94,0,1
DEV-002,2025-01-07 22:00:00,56.17,52.8,0,1
DEV-002,2025-01-07 23:00:00,54.3,48.75,0,1
DEV-002,2025-01-08 00:00:00,49.38,44.26,0,1
DEV-002,2025-01-08 01:00:00,91.61,61.07,6,1
DEV-002,2025-01-08 02:00:00,43.58,49.3,0,1
DEV-002,2025-01-08 03:00:00,45.07,49.43,0,1
DEV-002,2025-01-08 04:00:00,37.43,44.43,0,1
DEV-002,2025-01-08 05:00:00,37.55,48.82,0,1
DEV-002,2025-01-08 06:00:00,46.24,42.54,0,1
DEV-002,2025-01-08 07:00:00,41.81,54.84,0,1
DEV-002,2025-01-08 08:00:00,31.45,48.56,0,1
DEV-002,2025-01-08 09:00:00,46.32,47.28,0,1
DEV-002,2025-01-08 10:00:00,38.35,42.82,0,1
DEV-002,2025-01-08 11:00:00,37.06,53.02,0,1
DEV-002,2025-01-08 12:00:00,41.13,49.84,0,1
DEV-002,2025-01-08 13:00:00,49.83,56.52,0,1
DEV-002,2025-01-08 14:00:00,41.49,45.42,0,1
DEV-002,2025-01-08 15:00:00,42.52,44.6,0,1
DEV-002,2025-01-08 16:00:00,39.31,51.5,0,1
DEV-002,2025-01-08 17:00:00,39.37,48.76,0,1
DEV-002,2025-01-08 18:00:00,44.23,51.77,0,1
DEV-002,2025-01-08 19:00:00,38.73,45.24,0,1
DEV-002,2025-01-08 20:00:00,44.33,48.2,0,1
DEV-002,2025-01-08 21:00:00,45.03,45.17,0,1
DEV-002,2025-01-08 22:00:00,39.21,52.82,0,1
DEV-002,2025-01-08 23:00:00,38.89,32.05,0,1
DEV-002,2025-01-09 00:00:00,44.94,50.31,0,1
DEV-002,2025-01-09 01:00:00,38.88,57.36,0,1
DEV-002,2025-01-09 02:00:00,35.97,48.89,0,1
DEV-002,2025-01-09 03:00:00,40.69,40.31,1,1
DEV-002,2025-01-09 04:00:00,48.6,46.49,0,1
DEV-002,2025-01-09 05:00:00,39.22,42.28,0,1
DEV-002,2025-01-09 06:00:00,47.87,53.59,0,1
DEV-002,2025-01-09 07:00:00,32.17,53.28,0,1
DEV-002,2025-01-09 08:00:00,39.53,52.3,0,1
DEV-002,2025-01-09 09:00:00,34.04,45.45,0,1
DEV-002,2025-01-09 10:00:00,41.84,57.82,1,1
DEV-002,2025-01-09 11:00:00,45.22,49.56,0,1
DEV-002,2025-01-09 12:00:00,83.87,90.4,4,1
DEV-002,2025-01-09 13:00:00,38.8,49.68,0,1
DEV-002,2025-01-09 14:00:00,41.98,48.72,0,1
DEV-002,2025-01-09 15:00:00,40.82,44.04,0,1
DEV-002,2025-01-09 16:00:00,44.27,51.33,0,1
DEV-002,2025-01-09 17:00:00,40.25,41.8,0,1
DEV-002,2025-01-09 18:00:00,36.68,52.47,0,1
DEV-002,2025-01-09 19:00:00,35.51,49.81,0,1
DEV-002,2025-01-09 20:00:00,43.41,46.66,1,1
DEV-002,2025-01-09 21:00:00,30.96,52.15,0,1
DEV-002,2025-01-09 22:00:00,31.7,41.96,0,1
DEV-002,2025-01-09 23:00:00,42.95,47.31,0,1
DEV-002,2025-01-10 00:00:00,38.06,48.81,1,1
DEV-002,2025-01-10 01:00:00,39.11,44.01,0,1
DEV-002,2025-01-10 02:00:00,46.76,49.25,0,1
DEV-002,2025-01-10 03:00:00,86.32,63.55,8,1
DEV-002,2025-01-10 04:00:00,47.82,49.07,0,1
DEV-002,2025-01-10 05:00:00,38.58,48.95,0,1
DEV-002,2025-01-10 06:00:00,42.92,43.15,0,1
DEV-002,2025-01-10 07:00:00,34.55,46.13,0,1
DEV-002,2025-01-10 08:00:00,49.39,54.91,0,1
DEV-002,2025-01-10 09:00:00,33.51,44.13,0,1
DEV-002,2025-01-10 10:00:00,45.2,46.72,0,1
DEV-002,2025-01-10 11:00:00,43.67,41.18,0,1
DEV-002,2025-01-10 12:00:00,41.43,48.33,0,1
DEV-002,2025-01-10 13:00:00,46.21,50.79,0,1
DEV-002,2025-01-10 14:00:00,83.22,73.39,7,1
DEV-002,2025-01-10 15:00:00,39.83,42.33,0,1
DEV-002,2025-01-10 16:00:00,33.69,56.59,0,1
DEV-002,2025-01-10 17:00:00,46.47,55.6,0,1
DEV-002,2025-01-10 18:00:00,45.74,44.79,0,1
DEV-002,2025-01-10 19:00:00,33.56,55.69,0,1
DEV-002,2025-01-10 20:00:00,42.02,58.64,0,1
DEV-002,2025-01-10 21:00:00,44.43,58.16,0,1
DEV-002,2025-01-10 22:00:00,81.4,72.51,9,1
DEV-002,2025-01-10 23:00:00,34.96,43.66,0,1
DEV-002,2025-01-11 00:00:00,33.06,51.89,0,1
DEV-002,2025-01-11 01:00:00,35.08,53.19,0,1
DEV-002,2025-01-11 02:00:00,42.24,39.13,0,1
DEV-002,2025-01-11 03:00:00,32.02,44.2,0,1
DEV-002,2025-01-11 04:00:00,40.51,55.03,0,1
DEV-002,2025-01-11 05:00:00,43.74,52.27,0,1
DEV-002,2025-01-11 06:00:00,39.88,40.53,0,1
DEV-002,2025-01-11 07:00:00,44.27,49.25,0,1
DEV-002,2025-01-11 08:00:00,38.56,49.08,0,1
DEV-002,2025-01-11 09:00:00,37.79,45.32,0,1
DEV-002,2025-01-11 10:00:00,43.42,51.43,0,1
DEV-002,2025-01-11 11:00:00,65.74,85.33,5,1
DEV-002,2025-01-11 12:00:00,42.89,45.04,0,1
DEV-002,2025-01-11 13:00:00,38.32,48.95,1,1
DEV-002,2025-01-11 14:00:00,44.66,52.7,0,1
DEV-002,2025-01-11 15:00:00,83.99,71.27,7,1
DEV-002,2025-01-11 16:00:00,41.99,58.27,0,1
DEV-002,2025-01-11 17:00:00,47.3,39.33,0,1
DEV-002,2025-01-11 18:00:00,37.87,50.86,0,1
DEV-002,2025-01-11 19:00:00,38.53,51.97,0,1
DEV-002,2025-01-11 20:00:00,53.9,57.49,0,1
DEV-002,2025-01-11 21:00:00,53.5,45.92,2,1
DEV-002,2025-01-11 22:00:00,51.81,46.66,0,1
DEV-002,2025-01-11 23:00:00,40.92,51.26,0,1
DEV-002,2025-01-12 00:00:00,42.07,57.16,0,1
DEV-002,2025-01-12 01:00:00,51.27,52.0,0,1
DEV-002,2025-01-12 02:00:00,34.48,57.29,0,1
DEV-002,2025-01-12 03:00:00,50.06,49.22,0,1
DEV-002,2025-01-12 04:00:00,33.25,40.49,0,1
DEV-002,2025-01-12 05:00:00,35.76,48.75,0,1
DEV-002,2025-01-12 06:00:00,49.56,54.18,0,1
DEV-002,2025-01-12 07:00:00,47.68,52.02,0,1
DEV-002,2025-01-12 08:00:00,42.96,50.23,0,1
DEV-002,2025-01-12 09:00:00,67.9,69.6,5,1
DEV-002,2025-01-12 10:00:00,78.57,72.84,4,1
DEV-002,2025-01-12 11:00:00,95.73,89.91,9,1
DEV-002,2025-01-12 12:00:00,47.32,49.74,0,1
DEV-002,2025-01-12 13:00:00,42.1,55.18,0,1
DEV-002,2025-01-12 14:00:00,46.31,47.65,0,1
DEV-002,2025-01-12 15:00:00,28.64,50.42,0,1
DEV-002,2025-01-12 16:00:00,40.41,52.08,0,1
DEV-002,2025-01-12 17:00:00,47.63,57.32,0,1
DEV-002,2025-01-12 18:00:00,45.22,45.42,0,1
DEV-002,2025-01-12 19:00:00,33.63,44.81,0,1
DEV-002,2025-01-12 20:00:00,59.14,50.03,0,1
DEV-002,2025-01-12 21:00:00,37.49,52.4,0,1
DEV-002,2025-01-12 22:00:00,43.25,43.58,0,1
DEV-002,2025-01-12 23:00:00,40.17,48.58,0,1
DEV-002,2025-01-13 00:00:00,39.39,46.07,0,1
DEV-002,2025-01-13 01:00:00,42.65,40.17,0,1
DEV-002,2025-01-13 02:00:00,44.61,50.66,0,1
DEV-002,2025-01-13 03:00:00,37.83,55.15,1,1
DEV-002,2025-01-13 04:00:00,39.59,56.19,0,1
DEV-002,2025-01-13 05:00:00,45.02,52.17,0,1
DEV-002,2025-01-13 06:00:00,36.04,45.34,0,1
DEV-002,2025-01-13 07:00:00,34.69,53.14,1,1
DEV-002,2025-01-13 08:00:00,43.54,51.03,1,1
DEV-002,2025-01-13 09:00:00,37.89,60.44,0,1
DEV-002,2025-01-13 10:00:00,41.19,51.26,0,1
DEV-002,2025-01-13 11:00:00,47.01,56.11,0,1
DEV-002,2025-01-13 12:00:00,37.99,52.86,0,1
DEV-002,2025-01-13 13:00:00,44.1,45.49,0,1
DEV-002,2025-01-13 14:00:00,33.83,45.44,0,1
DEV-002,2025-01-13 15:00:00,45.84,49.4,0,1
DEV-002,2025-01-13 16:00:00,34.95,45.09,0,1
DEV-002,2025-01-13 17:00:00,41.26,50.16,0,1
DEV-002,2025-01-13 18:00:00,39.69,50.58,0,1
DEV-002,2025-01-13 19:00:00,45.24,47.62,0,1
DEV-002,2025-01-13 20:00:00,48.38,44.66,0,1
DEV-002,2025-01-13 21:00:00,36.17,55.29,0,1
DEV-002,2025-01-13 22:00:00,29.76,46.03,0,1
DEV-002,2025-01-13 23:00:00,39.6,52.62,0,1
DEV-002,2025-01-14 00:00:00,33.9,50.46,0,1
DEV-002,2025-01-14 01:00:00,41.97,58.19,0,1
DEV-002,2025-01-14 02:00:00,37.39,51.79,0,1
DEV-002,2025-01-14 03:00:00,40.58,49.16,0,1
DEV-002,2025-01-14 04:00:00,38.37,52.43,0,1
DEV-002,2025-01-14 05:00:00,46.13,50.53,0,1
DEV-002,2025-01-14 06:00:00,55.59,47.24,0,1
DEV-002,2025-01-14 07:00:00,45.35,56.27,0,1
DEV-002,2025-01-14 08:00:00,44.11,54.0,0,1
DEV-002,2025-01-14 09:00:00,49.56,51.77,0,1
DEV-002,2025-01-14 10:00:00,46.2,44.88,0,1
DEV-002,2025-01-14 11:00:00,29.35,51.85,0,1
DEV-002,2025-01-14 12:00:00,40.06,48.19,0,1
DEV-002,2025-01-14 13:00:00,40.12,49.35,0,1
DEV-002,2025-01-14 14:00:00,42.76,52.7,0,1
DEV-002,2025-01-14 15:00:00,43.96,42.37,0,1
DEV-002,2025-01-14 16:00:00,46.25,59.07,0,1
DEV-002,2025-01-14 17:00:00,40.3,51.89,0,1
DEV-002,2025-01-14 18:00:00,43.92,40.84,0,1
DEV-002,2025-01-14 19:00:00,40.64,42.96,0,1
DEV-002,2025-01-14 20:00:00,41.55,47.93,0,1
DEV-002,2025-01-14 21:00:00,43.33,46.45,0,1
DEV-002,2025-01-14 22:00:00,31.49,44.57,0,1
DEV-002,2025-01-14 23:00:00,38.66,53.3,1,1
DEV-002,2025-01-15 00:00:00,31.46,39.18,0,1
DEV-002,2025-01-15 01:00:00,46.34,53.63,0,1
DEV-002,2025-01-15 02:00:00,47.09,44.13,0,1
DEV-002,2025-01-15 03:00:00,45.63,40.42,0,1
DEV-002,2025-01-15 04:00:00,40.35,45.39,0,1
DEV-002,2025-01-15 05:00:00,77.85,80.25,6,1
DEV-002,2025-01-15 06:00:00,40.75,46.93,0,1
DEV-002,2025-01-15 07:00:00,39.26,32.71,0,1
DEV-002,2025-01-15 08:00:00,41.8,41.32,0,1
DEV-002,2025-01-15 09:00:00,40.44,52.04,0,1
DEV-002,2025-01-15 10:00:00,33.71,52.73,0,1
DEV-002,2025-01-15 11:00:00,37.36,49.1,0,1
DEV-002,2025-01-15 12:00:00,40.7,41.97,0,1
DEV-002,2025-01-15 13:00:00,33.25,44.02,0,1
DEV-002,2025-01-15 14:00:00,38.64,49.89,0,1
DEV-002,2025-01-15 15:00:00,40.44,51.74,0,1
DEV-002,2025-01-15 16:00:00,93.36,68.06,9,1
DEV-002,2025-01-15 17:00:00,31.12,46.88,0,1
DEV-002,2025-01-15 18:00:00,41.2,46.2,1,1
DEV-002,2025-01-15 19:00:00,45.34,55.54,0,1
DEV-002,2025-01-15 20:00:00,41.43,43.89,0,1
DEV-002,2025-01-15 21:00:00,43.08,58.38,0,1
DEV-002,2025-01-15 22:00:00,45.64,50.11,0,1
DEV-002,2025-01-15 23:00:00,37.03,47.72,0,1
DEV-002,2025-01-16 00:00:00,33.7,43.15,0,1
DEV-002,2025-01-16 01:00:00,43.18,40.18,0,1
DEV-002,2025-01-16 02:00:00,39.57,42.67,0,1
DEV-002,2025-01-16 03:00:00,35.94,48.94,0,1
DEV-002,2025-01-16 04:00:00,37.69,41.79,0,1
DEV-002,2025-01-16 05:00:00,38.56,41.65,0,1
DEV-002,2025-01-16 06:00:00,47.31,52.13,0,1
DEV-002,2025-01-16 07:00:00,44.68,44.68,0,1
DEV-002,2025-01-16 08:00:00,43.35,49.64,0,1
DEV-002,2025-01-16 09:00:00,37.59,48.28,0,1
DEV-002,2025-01-16 10:00:00,33.5,43.53,0,1
